S35	0	1	2	5.544	5.544	118.63197	25.34173
S35	1	1	3	7.206	12.75	118.65507	25.38019
S35	2	1	1	15.285	28.035	118.68933	25.43493
S35	3	1	1	22.817000000000007	50.852000000000004	118.71038	25.55995
S35	4	1	1	19.016	69.868	118.78118	25.72972
S35	5	1	1	8.932	78.8	118.91635	25.84093
S35	6	1	1	10.269999999999998	89.07	118.99452	25.8567
S35	7	1	1	22.013000000000005	111.083	119.0781	25.89356
G76	0	0	1	8.670000000000002	8.670000000000002	117.78334	24.49109
G76	1	0	2	10.648	19.318	117.72157	24.5432
G76	2	0	2	5.001	24.319000000000003	117.62994	24.58691
G76	3	0	2	14.018	38.337	117.59117	24.61439
G76	4	0	2	18.765	57.102000000000004	117.45946	24.65045
G76	5	0	2	16.881999999999998	73.98400000000001	117.33652	24.76406
G76	6	0	2	18.558999999999994	92.543	117.22424	24.86691
G76	7	0	2	15.286000000000003	107.82900000000001	117.11571	24.96272
G76	8	0	1	9.533	117.36200000000001	117.02132	25.05085
G76	9	0	1	23.29	140.65200000000002	116.96495	25.09364
G76	10	0	1	5.023000000000001	145.675	116.77843	25.18305
G76	11	0	1	4.214	149.889	116.73135	25.19062
G76	12	0	1	15.810999999999998	165.70000000000002	116.7067	25.21971
G76	13	0	1	3.9039999999999986	169.604	116.64	25.32897
G76	14	0	1	23.982999999999997	193.58700000000002	116.62557	25.36101
G76	15	0	1	17.089	210.67600000000002	116.48553	25.50589
G76	16	0	1	17.005	227.681	116.42122	25.6404
G76	17	0	1	31.235999999999997	258.91700000000003	116.33058	25.75853
G76	0	1	2	30.510999999999996	30.510999999999996	116.11034	25.91667
G76	1	1	2	16.792	47.303	116.32325	25.75989
G76	2	1	2	17.137000000000004	64.44	116.41504	25.64715
G76	3	1	2	23.842000000000002	88.282	116.48491	25.51403
G76	4	1	2	4.305	92.58699999999999	116.6179	25.36815
G76	5	1	2	15.67	108.25699999999999	116.63854	25.3351
G76	6	1	2	3.9619999999999997	112.219	116.70333	25.22651
G76	7	1	2	5.465	117.684	116.72262	25.19645
G76	8	1	2	20.979999999999997	138.664	116.77222	25.18085
G76	9	1	2	3.0309999999999997	141.695	116.93937	25.10602
G76	10	1	2	8.967	150.662	116.96555	25.09341
G76	11	1	1	15.482000000000001	166.144	117.01669	25.05245
G76	12	1	1	18.534	184.678	117.11343	24.96342
G76	13	1	1	16.082	200.76	117.22229	24.86801
G76	14	1	1	19.181	219.941	117.3293	24.77029
G76	15	1	1	12.940999999999999	232.882	117.45475	24.65355
G76	16	1	1	5.911999999999999	238.794	117.57603	24.62063
G76	17	1	1	10.629	249.423	117.62363	24.59075
G76	18	1	1	9.450999999999999	258.874	117.71579	24.5479
G15	0	0	2	4.109	4.109	120.2243	27.33333
G15	1	0	2	7.023000000000001	11.132000000000001	120.22124	27.29833
G15	2	0	2	16.967999999999996	28.099999999999998	120.24495	27.24089
G15	3	0	2	6.436	34.536	120.24187	27.10535
G15	4	0	1	9.189	43.725	120.23699	27.05262
G15	5	0	2	10.953000000000001	54.678000000000004	120.20151	26.97946
G15	6	0	2	12.651000000000002	67.32900000000001	120.11742	26.93138
G15	7	0	1	14.376999999999999	81.706	120.0195	26.87904
G15	8	0	1	16.235999999999997	97.94200000000001	119.88133	26.85485
G15	9	0	2	5.47	103.412	119.72695	26.83617
G15	10	0	1	15.752	119.164	119.68104	26.81243
G15	11	0	2	10.911999999999999	130.076	119.57921	26.72852
G15	12	0	2	9.338999999999999	139.415	119.54835	26.64029
G15	13	0	1	10.124	149.539	119.60405	26.57967
G15	14	0	1	8.213	157.75199999999998	119.5567	26.50969
G15	15	0	1	13.392	171.14399999999998	119.49957	26.4669
G15	16	0	2	8.181000000000001	179.325	119.49308	26.35294
G15	17	0	2	7.159	186.48399999999998	119.52822	26.28985
G15	18	0	1	11.378	197.86199999999997	119.55129	26.22963
G15	19	0	1	16.702	214.56399999999996	119.54813	26.13362
G15	20	0	1	3.689	218.25299999999996	119.46907	26.00553
G15	21	0	1	3.1239999999999997	221.37699999999995	119.48359	25.97935
G15	22	0	1	6.831	228.20799999999994	119.47345	25.96097
G15	23	0	1	3.299	231.50699999999995	119.41234	25.94157
G15	24	0	1	25.362	256.86899999999997	119.38862	25.92159
G15	25	0	1	17.997	274.866	119.30817	25.73022
G15	26	0	1	19.115	293.981	119.28197	25.57762
G15	27	0	1	12.509	306.49	119.16554	25.45406
G15	28	0	1	4.112	310.60200000000003	119.07609	25.382
G15	29	0	4	21.064000000000004	331.66600000000005	119.05129	25.35297
G15	30	0	1	8.314	339.9800000000001	118.88579	25.26225
G15	31	0	1	10.081999999999999	350.06200000000007	118.86114	25.1933
G15	32	0	1	17.443999999999996	367.5060000000001	118.81536	25.11669
G15	33	0	1	3.4819999999999998	370.9880000000001	118.69115	25.01529
G15	34	0	4	5.422	376.41000000000014	118.67528	24.98775
G15	35	0	4	12.116	388.5260000000001	118.66168	24.94114
G15	36	0	4	6.579	395.10500000000013	118.58831	24.85717
G15	37	0	4	6.178000000000002	401.28300000000013	118.53676	24.82204
G15	38	0	4	9.767000000000001	411.0500000000001	118.48811	24.78915
G15	39	0	1	20.732000000000003	431.78200000000015	118.42119	24.72821
G15	40	0	1	9.591000000000001	441.37300000000016	118.23598	24.68964
G15	41	0	4	7.594	448.96700000000016	118.14451	24.674
G15	42	0	4	9.861	458.82800000000015	118.08397	24.63606
G15	43	0	1	10.118000000000002	468.94600000000014	118.00349	24.59011
G15	44	0	1	14.555000000000001	483.50100000000015	117.91357	24.55359
G15	45	0	1	5.777	489.27800000000013	117.78907	24.49215
G15	46	0	1	10.163000000000002	499.44100000000014	117.79221	24.44517
G15	47	0	1	3.2020000000000004	502.64300000000014	117.85846	24.37765
G15	48	0	1	21.069000000000003	523.7120000000001	117.86606	24.35021
G15	49	0	1	18.698	542.4100000000001	117.83274	24.179
G15	50	0	1	13.406000000000002	555.816	117.72075	24.05594
G15	51	0	1	26.81	582.626	117.64526	23.96216
G15	52	0	1	6.856999999999999	589.483	117.4137	23.94524
G15	53	0	1	15.116	604.5989999999999	117.3849	23.88994
G15	54	0	1	12.255	616.8539999999999	117.34299	23.77146
G15	0	1	1	11.919999999999998	11.919999999999998	117.25	23.70856
G15	1	1	1	14.791999999999998	26.711999999999996	117.33994	23.77021
G15	2	1	1	7.374	34.086	117.3858	23.88387
G15	3	1	1	25.938000000000002	60.024	117.4128	23.94432
G15	4	1	1	14.090000000000002	74.114	117.63559	23.96275
G15	5	1	1	18.602999999999998	92.717	117.71983	24.05302
G15	6	1	1	20.105	112.822	117.83036	24.17584
G15	7	1	1	3.0130000000000003	115.83500000000001	117.86625	24.33768
G15	8	1	2	10.988999999999999	126.82400000000001	117.86469	24.36461
G15	9	1	2	5.779	132.603	117.79712	24.43931
G15	10	1	2	14.45	147.053	117.78473	24.48622
G15	11	1	4	10.778999999999998	157.832	117.90706	24.54858
G15	12	1	1	8.504	166.33599999999998	118.00224	24.58866
G15	13	1	1	8.297	174.63299999999998	118.0736	24.62568
G15	14	1	4	9.642000000000001	184.27499999999998	118.1366	24.6717
G15	15	1	4	18.711999999999996	202.98699999999997	118.2283	24.68883
G15	16	1	4	11.072999999999999	214.05999999999997	118.40117	24.71041
G15	17	1	1	5.5550000000000015	219.61499999999998	118.47624	24.78071
G15	18	1	1	7.6899999999999995	227.30499999999998	118.51866	24.81204
G15	19	1	4	12.383000000000001	239.688	118.5798	24.85197
G15	20	1	1	6.5169999999999995	246.20499999999998	118.65951	24.9344
G15	21	1	4	3.5060000000000002	249.71099999999998	118.67697	24.99013
G15	22	1	4	16.259999999999998	265.971	118.69188	25.01815
G15	23	1	4	10.2	276.171	118.80877	25.11211
G15	24	1	4	8.114999999999998	284.286	118.85927	25.18738
G15	25	1	4	20.115000000000002	304.401	118.88168	25.25534
G15	26	1	4	5.089	309.49	119.03627	25.34427
G15	27	1	4	12.306000000000001	321.796	119.07214	25.37539
G15	28	1	4	18.467000000000002	340.263	119.15774	25.4489
G15	29	1	4	18.779	359.042	119.27441	25.56506
G15	30	1	2	23.115	382.157	119.30822	25.72272
G15	31	1	2	3.2399999999999998	385.397	119.38364	25.89487
G15	32	1	2	3.4850000000000003	388.882	119.38979	25.92284
G15	33	1	2	6.448999999999999	395.331	119.41613	25.94176
G15	34	1	2	3.2600000000000002	398.591	119.47346	25.96081
G15	35	1	3	3.5200000000000005	402.111	119.48315	25.97964
G15	36	1	1	16.442	418.553	119.46862	26.00488
G15	37	1	2	10.899	429.452	119.5466	26.13074
G15	38	1	1	6.828	436.28	119.55441	26.2223
G15	39	1	1	8.373000000000001	444.65299999999996	119.5328	26.2799
G15	40	1	2	14.397000000000002	459.04999999999995	119.50012	26.34652
G15	41	1	2	7.313999999999999	466.364	119.49966	26.46693
G15	42	1	2	10.039	476.40299999999996	119.555	26.50422
G15	43	1	1	9.358	485.76099999999997	119.60355	26.5733
G15	44	1	1	10.472	496.23299999999995	119.54882	26.63406
G15	45	1	1	16.161	512.394	119.57776	26.71848
G15	46	1	2	5.574000000000001	517.968	119.67433	26.81006
G15	47	1	1	16.340000000000003	534.308	119.72123	26.83408
G15	48	1	1	14.5	548.808	119.87643	26.85454
G15	49	1	2	12.228999999999996	561.037	120.01603	26.87782
G15	50	1	1	11.356000000000002	572.393	120.11002	26.92933
G15	51	1	2	8.851	581.244	120.20094	26.97618
G15	52	1	2	6.611	587.855	120.23229	27.04832
G15	53	1	1	16.997999999999998	604.8530000000001	120.24332	27.10094
G15	54	1	1	7.099	611.9520000000001	120.24795	27.23735
G15	55	1	1	4.52	616.4720000000001	120.22147	27.29462
G25	0	0	1	9.276	9.276	118.75	27.50337
G25	1	0	2	11.861999999999997	21.137999999999998	118.67688	27.45753
G25	2	0	2	14.871	36.009	118.68376	27.36065
G25	3	0	1	10.121999999999998	46.131	118.68568	27.24403
G25	4	0	2	17.381000000000004	63.512	118.65649	27.16118
G25	5	0	1	17.062	80.574	118.51797	27.09162
G25	6	0	2	26.456999999999997	107.03099999999999	118.36765	27.06965
G25	7	0	1	10.447000000000001	117.478	118.31519	26.85821
G25	8	0	1	14.114	131.59199999999998	118.26011	26.78843
G25	9	0	1	14.876999999999995	146.469	118.19735	26.6966
G25	10	0	1	8.98	155.44899999999998	118.12947	26.59462
G25	11	0	2	13.467999999999995	168.91699999999997	118.12092	26.51816
G25	12	0	2	21.925000000000004	190.84199999999998	117.99932	26.51204
G25	13	0	2	5.662	196.504	117.81573	26.4272
G25	14	0	2	15.105	211.60899999999998	117.77199	26.40481
G25	15	0	2	15.238999999999997	226.84799999999998	117.66816	26.32644
G25	16	0	2	8.559000000000001	235.40699999999998	117.55469	26.24723
G25	17	0	2	28.254	263.661	117.48415	26.212
G25	18	0	1	7.364999999999999	271.026	117.36377	26.0116
G25	19	0	1	14.873999999999999	285.90000000000003	117.33374	25.9576
G25	20	0	2	16.498000000000008	302.398	117.24877	25.85489
G25	21	0	1	19.205000000000005	321.603	117.13949	25.75985
G25	22	0	1	22.94	344.543	116.97762	25.68409
G25	23	0	2	17.319	361.862	116.77288	25.65768
G25	24	0	2	21.022	382.884	116.69341	25.54015
G25	25	0	2	24.28000000000001	407.16400000000004	116.62513	25.37022
G25	26	0	2	17.927000000000007	425.09100000000007	116.4678	25.22564
G25	27	0	2	21.095	446.18600000000004	116.41087	25.08305
G25	28	0	2	4.3740000000000006	450.56000000000006	116.22405	25.03759
G25	0	1	1	3.2170000000000005	3.2170000000000005	116.2264	25.0
G25	1	1	1	21.493	24.71	116.22063	25.02791
G25	2	1	1	17.843	42.553	116.40593	25.07827
G25	3	1	1	23.88299999999999	66.43599999999998	116.46502	25.21864
G25	4	1	1	21.168999999999997	87.60499999999998	116.61822	25.36124
G25	5	1	1	17.457	105.06199999999998	116.69329	25.53049
G25	6	1	1	22.935	127.99699999999999	116.76389	25.6575
G25	7	1	2	19.227999999999998	147.225	116.97235	25.67707
G25	8	1	1	16.657999999999998	163.88299999999998	117.13203	25.75517
G25	9	1	2	13.96	177.843	117.24719	25.84803
G25	10	1	2	8.033	185.87599999999998	117.32351	25.94571
G25	11	1	1	28.747000000000003	214.623	117.35875	26.00349
G25	12	1	1	8.51	223.13299999999998	117.4796	26.20968
G25	13	1	1	15.075999999999997	238.20899999999997	117.54922	26.24718
G25	14	1	1	15.049	253.25799999999998	117.66125	26.32497
G25	15	1	1	5.478	258.736	117.77106	26.39778
G25	16	1	1	21.755	280.491	117.81017	26.4288
G25	17	1	2	13.660999999999998	294.152	117.99286	26.50809
G25	18	1	2	9.537	303.68899999999996	118.11765	26.51547
G25	19	1	2	14.089000000000002	317.77799999999996	118.12856	26.59182
G25	20	1	2	14.139999999999999	331.91799999999995	118.19329	26.68738
G25	21	1	2	10.720000000000002	342.638	118.25581	26.7793
G25	22	1	1	24.249000000000002	366.887	118.31548	26.85069
G25	23	1	2	19.558	386.445	118.35304	27.04887
G25	24	1	1	17.415999999999997	403.861	118.51622	27.08727
G25	25	1	2	10.065000000000001	413.926	118.65304	27.15824
G25	26	1	1	14.176	428.102	118.68562	27.23912
G25	27	1	1	12.171999999999999	440.274	118.68675	27.35022
G25	28	1	2	10.187	450.461	118.67327	27.44987
G3	0	0	1	25.568	25.568	118.50994	28.25
G3	1	0	1	17.71	43.278000000000006	118.52103	28.05717
G3	2	0	2	3.4899999999999998	46.76800000000001	118.51014	27.90877
G3	3	0	2	9.592	56.36000000000001	118.51518	27.87783
G3	4	0	2	14.288000000000002	70.64800000000001	118.4613	27.81164
G3	5	0	2	26.958000000000013	97.60600000000002	118.37432	27.72361
G3	6	0	2	18.922000000000004	116.52800000000002	118.22353	27.59172
G3	7	0	3	4.965	121.49300000000002	118.07687	27.49219
G3	8	0	2	10.917	132.41000000000003	118.06681	27.4546
G3	9	0	2	16.902	149.312	118.08197	27.36919
G3	10	0	2	9.966	159.27800000000002	118.12754	27.23493
G3	11	0	2	24.49	183.768	118.18505	27.17019
G3	0	1	1	23.297	23.297	118.35874	27.06873
G3	1	1	1	9.51	32.807	118.18764	27.16758
G3	2	1	1	16.808	49.615	118.13144	27.22805
G3	3	1	1	10.916000000000002	60.531000000000006	118.08573	27.36148
G3	4	1	1	4.715999999999999	65.247	118.07013	27.44628
G3	5	1	1	19.281	84.52799999999999	118.0666	27.48625
G3	6	1	1	26.749000000000002	111.27699999999999	118.21563	27.5887
G3	7	1	1	14.237	125.51399999999998	118.37132	27.71534
G3	8	1	1	10.657	136.171	118.45218	27.80757
G3	9	1	2	20.238	156.409	118.51529	27.87828
G3	10	1	2	26.515000000000008	182.924	118.51597	28.05047
